,CustomerID,R,RC,F,FC,M,MC,Score,Segment
2110,16101,10,3,83,0,1245.9599999999998,0,3,Medium
2111,15565,51,3,8,0,173.15999999999997,0,3,Medium
2112,18217,60,3,31,0,621.75,0,3,Medium
2113,13954,58,3,30,0,378.5899999999999,0,3,Medium
2114,15593,71,3,5,0,199.8,0,3,Medium
2115,13095,71,3,6,0,74.4,0,3,Medium
2116,15287,23,3,21,0,485.24,0,3,Medium
2117,13347,71,3,8,0,341.36,0,3,Medium
2118,15185,71,3,21,0,310.62000000000006,0,3,Medium
2119,16404,71,3,23,0,443.0500000000001,0,3,Medium
2120,16613,71,3,30,0,618.59,0,3,Medium
2121,13558,24,3,175,0,605.0599999999998,0,3,Medium
2122,16930,27,3,54,0,380.55000000000007,0,3,Medium
2123,16533,20,3,181,0,1026.9399999999996,0,3,Medium
2124,18059,10,3,21,0,296.71,0,3,Medium
2125,14488,52,3,49,0,1047.4300000000003,0,3,Medium
2126,16747,26,3,45,0,826.96,0,3,Medium
2127,17330,23,3,6,0,363.9,0,3,Medium
2128,15091,54,3,31,0,476.96,0,3,Medium
2129,15088,22,3,60,0,1140.27,0,3,Medium
2130,13297,24,3,59,0,2089.8500000000004,0,3,Medium
2131,16478,26,3,17,0,331.0,0,3,Medium
2132,16020,17,3,46,0,851.0100000000001,0,3,Medium
2133,12719,30,3,42,0,608.0999999999999,0,3,Medium
2134,12723,17,3,69,0,725.0699999999998,0,3,Medium
2135,12628,19,3,43,0,769.6099999999998,0,3,Medium
2136,16295,0,3,79,0,1328.5500000000004,0,3,Medium
2137,17295,29,3,69,0,556.9499999999997,0,3,Medium
2138,13422,52,3,128,0,2601.5500000000006,0,3,Medium
2139,13816,24,3,33,0,555.04,0,3,Medium
2140,13882,12,3,66,0,1131.28,0,3,Medium
2141,17453,18,3,19,0,486.71999999999997,0,3,Medium
2142,14592,57,3,164,0,570.4599999999998,0,3,Medium
2143,14427,51,3,17,0,363.34000000000003,0,3,Medium
2144,13359,30,3,24,0,431.25999999999993,0,3,Medium
2145,15297,11,3,41,0,635.04,0,3,Medium
2146,17086,25,3,96,0,2050.079999999999,0,3,Medium
2147,13587,44,3,11,0,347.0,0,3,Medium
2148,16900,12,3,82,0,187.6900000000003,0,3,Medium
2149,15821,45,3,62,0,570.96,0,3,Medium
2150,13212,10,3,143,0,780.5799999999998,0,3,Medium
2151,15193,61,3,19,0,499.32,0,3,Medium
2152,14027,61,3,6,0,104.82000000000002,0,3,Medium
2153,16179,61,3,11,0,215.83,0,3,Medium
2154,15473,0,3,14,0,1465.2,0,3,Medium
2155,17425,20,3,43,0,759.1699999999995,0,3,Medium
2156,18169,61,3,9,0,202.65000000000003,0,3,Medium
2157,18126,61,3,56,0,206.83000000000007,0,3,Medium
2158,16688,11,3,62,0,1260.8600000000001,0,3,Medium
2159,16982,61,3,22,0,384.06,0,3,Medium
2160,15330,61,3,13,0,714.96,0,3,Medium
2161,17186,47,3,2,0,144.0,0,3,Medium
2162,13685,46,3,39,0,3119.4400000000014,0,3,Medium
2163,16776,61,3,76,0,388.2799999999999,0,3,Medium
2164,13980,61,3,11,0,200.14000000000001,0,3,Medium
2165,13352,61,3,27,0,389.2800000000001,0,3,Medium
2166,15553,61,3,56,0,437.22999999999985,0,3,Medium
2167,15886,61,3,12,0,181.09,0,3,Medium
2168,17203,53,3,152,0,3563.8499999999995,0,3,Medium
2169,17459,44,3,111,0,657.3,0,3,Medium
2170,12772,30,3,55,0,892.4700000000004,0,3,Medium
2171,16561,30,3,31,0,511.12000000000006,0,3,Medium
2172,14121,11,3,161,0,2740.3,0,3,Medium
2173,12371,30,3,63,0,1887.9600000000003,0,3,Medium
2174,17119,30,3,38,0,593.6099999999999,0,3,Medium
2175,17620,30,3,4,0,81.44,0,3,Medium
2176,12824,30,3,25,0,397.11999999999995,0,3,Medium
2177,14710,15,3,139,0,606.1300000000002,0,3,Medium
2178,16120,30,3,32,0,1294.14,0,3,Medium
2179,14624,30,3,13,0,225.84999999999997,0,3,Medium
2180,16171,30,3,3,0,73.2,0,3,Medium
2181,13690,30,3,9,0,172.25,0,3,Medium
2182,17934,0,3,21,0,704.25,0,3,Medium
2183,14642,0,3,2,0,96.12,0,3,Medium
2184,12602,0,3,12,0,153.12000000000003,0,3,Medium
2185,16753,0,3,34,0,223.92,0,3,Medium
2186,17737,0,3,10,0,168.24,0,3,Medium
2187,13464,0,3,41,0,674.6800000000002,0,3,Medium
2188,12667,0,3,33,0,620.13,0,3,Medium
2189,12498,22,3,23,0,403.7,0,3,Medium
2190,14537,58,3,10,0,355.5600000000001,0,3,Medium
2191,17279,58,3,9,0,187.82999999999998,0,3,Medium
2192,14251,11,3,78,0,2879.7000000000003,0,3,Medium
2193,12446,58,3,58,0,1002.3099999999998,0,3,Medium
2194,12631,58,3,31,0,640.5000000000002,0,3,Medium
2195,14234,22,3,159,0,775.4600000000004,0,3,Medium
2196,14975,58,3,11,0,279.94,0,3,Medium
2197,13853,58,3,24,0,1056.94,0,3,Medium
2198,16773,58,3,26,0,171.59,0,3,Medium
2199,16430,58,3,6,0,300.85,0,3,Medium
2200,16793,58,3,16,0,243.83999999999997,0,3,Medium
2201,18130,16,3,71,0,1045.7400000000002,0,3,Medium
2202,17614,58,3,100,0,390.0699999999999,0,3,Medium
2203,13858,58,3,11,0,216.16999999999996,0,3,Medium
2204,14856,57,3,66,0,1311.3800000000006,0,3,Medium
2205,14089,57,3,14,0,161.0,0,3,Medium
2206,15478,41,3,46,0,1441.4199999999996,0,3,Medium
2207,16413,57,3,31,0,262.20000000000005,0,3,Medium
2208,13810,29,3,36,0,899.5099999999998,0,3,Medium
2209,16416,27,3,73,0,1026.9899999999998,0,3,Medium
2210,13006,57,3,4,0,81.57,0,3,Medium
2211,17986,57,3,1,0,20.8,0,3,Medium
2212,12454,54,3,30,0,-5.684341886080802e-14,0,3,Medium
2213,14910,26,3,35,0,389.86000000000007,0,3,Medium
2214,16243,55,3,51,0,409.09999999999974,0,3,Medium
2215,13878,55,3,36,0,1281.53,0,3,Medium
2216,16934,55,3,62,0,950.93,0,3,Medium
2217,15994,55,3,35,0,427.07000000000005,0,3,Medium
2218,16052,55,3,34,0,362.06000000000006,0,3,Medium
2219,15113,10,3,101,0,3439.4100000000008,0,3,Medium
2220,12475,54,3,36,0,723.38,0,3,Medium
2221,16542,54,3,5,0,119.62,0,3,Medium
2222,18042,54,3,7,0,165.04999999999998,0,3,Medium
2223,16563,54,3,19,0,1077.74,0,3,Medium
2224,17201,54,3,40,0,342.63,0,3,Medium
2225,17520,54,3,30,0,546.8100000000001,0,3,Medium
2226,13923,54,3,20,0,351.13000000000005,0,3,Medium
2227,16412,54,3,35,0,151.83,0,3,Medium
2228,17205,54,3,13,0,384.08,0,3,Medium
2229,17534,54,3,9,0,223.36,0,3,Medium
2230,15335,54,3,36,0,173.97000000000003,0,3,Medium
2231,16737,54,3,1,0,417.59999999999997,0,3,Medium
2232,15066,54,3,53,0,760.5899999999999,0,3,Medium
2233,17206,54,3,7,0,204.24,0,3,Medium
2234,17785,54,3,13,0,131.94000000000003,0,3,Medium
2235,16932,54,3,53,0,161.94,0,3,Medium
2236,16363,54,3,5,0,109.36000000000001,0,3,Medium
2237,14830,54,3,40,0,197.13,0,3,Medium
2238,17244,54,3,31,0,954.8999999999997,0,3,Medium
2239,15355,54,3,14,0,277.05000000000007,0,3,Medium
2240,15598,50,3,16,0,235.68,0,3,Medium
2241,15637,53,3,15,0,223.36,0,3,Medium
2242,16848,53,3,14,0,281.42,0,3,Medium
2243,15678,53,3,12,0,352.70000000000005,0,3,Medium
2244,14015,53,3,20,0,917.34,0,3,Medium
2245,13594,53,3,26,0,396.96999999999997,0,3,Medium
2246,15327,53,3,10,0,208.75000000000003,0,3,Medium
2247,14861,53,3,6,0,125.79000000000002,0,3,Medium
2248,12611,53,3,65,0,1193.32,0,3,Medium
2249,14179,41,3,165,0,719.7799999999997,0,3,Medium
2250,15604,53,3,17,0,216.39000000000001,0,3,Medium
2251,14381,53,3,56,0,202.6800000000001,0,3,Medium
2252,12572,48,3,62,0,1004.7200000000003,0,3,Medium
2253,16123,52,3,16,0,307.78,0,3,Medium
2254,16851,43,3,20,0,342.45,0,3,Medium
2255,17148,52,3,9,0,124.88,0,3,Medium
2256,17549,24,3,6,0,148.86,0,3,Medium
2257,17973,52,3,15,0,337.04,0,3,Medium
2258,15610,52,3,6,0,112.46,0,3,Medium
2259,15853,52,3,30,0,110.80000000000001,0,3,Medium
2260,18019,52,3,5,0,38.45,0,3,Medium
2261,16826,52,3,22,0,341.70000000000005,0,3,Medium
2262,17824,52,3,13,0,298.4,0,3,Medium
2263,12522,40,3,12,0,192.72000000000003,0,3,Medium
2264,15803,52,3,8,0,415.82,0,3,Medium
2265,15006,52,3,144,0,502.08999999999975,0,3,Medium
2266,17350,46,3,72,0,1256.19,0,3,Medium
2267,14799,52,3,13,0,157.7,0,3,Medium
2268,15814,17,3,74,0,1842.7300000000005,0,3,Medium
2269,16260,51,3,18,0,1035.45,0,3,Medium
2270,14638,51,3,16,0,443.6,0,3,Medium
2271,17354,51,3,16,0,1393.06,0,3,Medium
2272,13245,51,3,16,0,430.5,0,3,Medium
2273,14923,51,3,44,0,749.0999999999998,0,3,Medium
2274,16177,51,3,15,0,331.95,0,3,Medium
2275,13366,51,3,1,0,56.160000000000004,0,3,Medium
2276,16284,51,3,109,0,823.9699999999996,0,3,Medium
2277,16846,51,3,11,0,214.32000000000002,0,3,Medium
2278,14484,51,3,14,0,321.91999999999996,0,3,Medium
2279,13897,51,3,17,0,311.15999999999997,0,3,Medium
2280,14585,51,3,29,0,157.05,0,3,Medium
2281,17125,51,3,40,0,259.34999999999997,0,3,Medium
2282,15836,46,3,12,0,117.47,0,3,Medium
2283,16313,50,3,16,0,274.15000000000003,0,3,Medium
2284,13460,50,3,17,0,183.44,0,3,Medium
2285,12403,50,3,6,0,409.7,0,3,Medium
2286,14967,50,3,6,0,463.8,0,3,Medium
2287,15286,50,3,3,0,240.55,0,3,Medium
2288,17832,50,3,61,0,155.3700000000001,0,3,Medium
2289,12646,50,3,45,0,1346.9700000000003,0,3,Medium
2290,16015,27,3,184,0,690.5399999999996,0,3,Medium
2291,16311,18,3,37,0,616.26,0,3,Medium
2292,15728,50,3,4,0,-134.8,0,3,Medium
2293,15740,50,3,9,0,154.88000000000002,0,3,Medium
2294,13974,50,3,28,0,413.59,0,3,Medium
2295,15677,50,3,33,0,657.23,0,3,Medium
2296,15000,48,3,77,0,490.52,0,3,Medium
2297,16017,48,3,32,0,211.87999999999994,0,3,Medium
2298,13598,48,3,41,0,167.4200000000001,0,3,Medium
2299,18005,48,3,60,0,249.71999999999989,0,3,Medium
2300,15022,12,3,135,0,905.0399999999995,0,3,Medium
2301,17111,48,3,30,0,248.60999999999999,0,3,Medium
2302,17836,48,3,24,0,110.21,0,3,Medium
2303,14629,48,3,153,0,939.2100000000002,0,3,Medium
2304,15592,47,3,24,0,388.58,0,3,Medium
2305,15277,47,3,12,0,255.89999999999998,0,3,Medium
2306,16491,47,3,39,0,731.5,0,3,Medium
2307,15516,45,3,15,0,62.43,0,3,Medium
2308,14764,44,3,7,0,250.55,0,3,Medium
2309,16742,47,3,4,0,0.0,0,3,Medium
2310,15142,47,3,26,0,498.74,0,3,Medium
2311,17344,47,3,32,0,160.56999999999994,0,3,Medium
2312,18240,47,3,6,0,422.58000000000004,0,3,Medium
2313,17081,26,3,64,0,290.1600000000001,0,3,Medium
2314,14474,44,3,30,0,537.71,0,3,Medium
2315,14139,47,3,26,0,415.81999999999994,0,3,Medium
2316,15844,47,3,11,0,130.74,0,3,Medium
2317,13176,47,3,72,0,492.8400000000001,0,3,Medium
2318,12398,46,3,85,0,1635.6599999999999,0,3,Medium
2319,15345,46,3,23,0,367.69000000000005,0,3,Medium
2320,16708,46,3,27,0,656.6300000000001,0,3,Medium
2321,15963,20,3,28,0,470.7600000000001,0,3,Medium
2322,18045,46,3,47,0,189.39999999999995,0,3,Medium
2323,13182,46,3,11,0,121.17999999999999,0,3,Medium
2324,15158,46,3,7,0,401.4000000000001,0,3,Medium
2325,13028,23,3,47,0,659.6800000000001,0,3,Medium
2326,13978,15,3,15,0,196.79,0,3,Medium
2327,16056,46,3,68,0,664.85,0,3,Medium
2328,12812,45,3,15,0,229.63999999999993,0,3,Medium
2329,16071,45,3,21,0,326.24000000000007,0,3,Medium
2330,14539,16,3,32,0,537.48,0,3,Medium
2331,14550,11,3,48,0,765.6200000000001,0,3,Medium
2332,17712,45,3,29,0,522.91,0,3,Medium
2333,14102,12,3,84,0,1314.7300000000002,0,3,Medium
2334,14598,45,3,50,0,221.97000000000003,0,3,Medium
2335,15320,45,3,36,0,267.13,0,3,Medium
2336,16415,45,3,54,0,210.34999999999985,0,3,Medium
2337,12448,45,3,22,0,449.4500000000001,0,3,Medium
2338,12827,45,3,25,0,430.15,0,3,Medium
2339,16345,45,3,38,0,575.4100000000001,0,3,Medium
2340,17895,45,3,16,0,97.99999999999997,0,3,Medium
2341,15948,44,3,60,0,955.2400000000001,0,3,Medium
2342,15659,44,3,11,0,306.45000000000005,0,3,Medium
2343,18154,44,3,21,0,399.18999999999994,0,3,Medium
2344,12630,10,3,64,0,1270.8799999999999,0,3,Medium
2345,13363,18,3,60,0,992.5000000000002,0,3,Medium
2346,18276,22,3,16,0,323.3599999999999,0,3,Medium
2347,17684,44,3,15,0,239.41,0,3,Medium
2348,17878,44,3,26,0,379.45000000000005,0,3,Medium
2349,14752,44,3,5,0,389.63999999999993,0,3,Medium
2350,16847,44,3,12,0,193.44,0,3,Medium
2351,14971,44,3,160,0,1116.5699999999993,0,3,Medium
2352,17545,44,3,145,0,645.9599999999999,0,3,Medium
2353,16026,44,3,32,0,236.09000000000006,0,3,Medium
2354,16513,20,3,35,0,874.5899999999999,0,3,Medium
2355,12430,44,3,11,0,256.4,0,3,Medium
2356,14357,44,3,41,0,225.77000000000012,0,3,Medium
2357,16855,24,3,19,0,328.4,0,3,Medium
2358,16680,43,3,10,0,183.70000000000002,0,3,Medium
2359,18035,43,3,53,0,730.4000000000001,0,3,Medium
2360,16648,43,3,21,0,270.85999999999996,0,3,Medium
2361,16164,18,3,35,0,802.5300000000002,0,3,Medium
2362,14218,43,3,12,0,169.48000000000002,0,3,Medium
2363,15096,43,3,11,0,219.39,0,3,Medium
2364,18030,43,3,10,0,220.69999999999996,0,3,Medium
2365,14416,23,3,14,0,490.22,0,3,Medium
2366,17839,42,3,56,0,338.80000000000007,0,3,Medium
2367,16601,41,3,31,0,244.79999999999995,0,3,Medium
2368,12912,15,3,24,0,1662.3,0,3,Medium
2369,13278,41,3,46,0,542.73,0,3,Medium
2370,14582,41,3,6,0,114.11,0,3,Medium
2371,15748,41,3,21,0,149.30999999999995,0,3,Medium
2372,16079,17,3,21,0,1352.0000000000002,0,3,Medium
2373,15054,13,3,114,0,302.09999999999997,0,3,Medium
2374,14158,41,3,41,0,507.66000000000014,0,3,Medium
2375,15385,41,3,12,0,316.88,0,3,Medium
2376,16506,20,3,3,0,90.30000000000001,0,3,Medium
2377,13822,41,3,96,0,632.0000000000001,0,3,Medium
2378,18067,41,3,37,0,396.3300000000001,0,3,Medium
2379,16190,41,3,6,0,215.08,0,3,Medium
2380,13607,41,3,98,0,678.0099999999996,0,3,Medium
2381,12581,40,3,15,0,197.70999999999998,0,3,Medium
2382,15360,40,3,13,0,427.92999999999995,0,3,Medium
2383,13103,40,3,8,0,243.94,0,3,Medium
2384,15667,40,3,13,0,301.32000000000005,0,3,Medium
2385,13651,40,3,6,0,94.2,0,3,Medium
2386,12552,40,3,20,0,437.81999999999994,0,3,Medium
2387,16127,40,3,40,0,656.2500000000001,0,3,Medium
2388,12588,40,3,10,0,214.9,0,3,Medium
2389,15977,18,3,65,0,1054.7299999999996,0,3,Medium
2390,16352,18,3,28,0,494.44000000000005,0,3,Medium
2391,15830,60,3,41,0,547.7,0,3,Medium
2392,14216,17,3,59,0,1839.3,0,3,Medium
2393,16790,17,3,95,0,1520.1199999999997,0,3,Medium
2394,17595,13,3,83,0,388.7900000000001,0,3,Medium
2395,17432,18,3,48,0,365.76000000000005,0,3,Medium
2396,16347,12,3,92,0,887.6500000000001,0,3,Medium
2397,12544,60,3,20,0,355.7,0,3,Medium
2398,13914,12,3,34,0,613.9499999999999,0,3,Medium
2399,13467,11,3,99,0,1083.71,0,3,Medium
2400,13447,24,3,62,0,1104.2300000000002,0,3,Medium
2401,15597,60,3,23,0,315.71999999999997,0,3,Medium
2402,14882,27,3,11,0,589.7,0,3,Medium
2403,12882,10,3,13,0,1463.0399999999995,0,3,Medium
2404,17387,20,3,78,0,784.11,0,3,Medium
2405,13727,29,3,20,0,333.4800000000001,0,3,Medium
2406,14664,20,3,99,0,637.89,0,3,Medium
2407,13673,19,3,65,0,396.9199999999999,0,3,Medium
2408,14073,22,3,14,0,139.54,0,3,Medium
2409,16070,23,3,33,0,852.15,0,3,Medium
2410,13066,25,3,49,0,430.9000000000001,0,3,Medium
2411,14140,22,3,67,0,920.0499999999996,0,3,Medium
2412,18123,25,3,36,0,589.4399999999999,0,3,Medium
2413,17313,18,3,28,0,2288.1299999999997,0,3,Medium
2414,16759,11,3,43,0,772.84,0,3,Medium
2415,14836,11,3,6,0,102.44999999999999,0,3,Medium
2416,12504,19,3,15,0,114.00000000000003,0,3,Medium
2417,16986,60,3,3,0,1873.2,0,3,Medium
2418,18274,18,3,22,0,1.2434497875801753e-14,0,3,Medium
2419,17500,18,3,5,0,1138.0,0,3,Medium
2420,17197,60,3,29,0,1013.01,0,3,Medium
2421,16025,60,3,28,0,439.66,0,3,Medium
2422,12659,60,3,5,0,91.68,0,3,Medium
2423,17461,23,3,111,0,757.4599999999996,0,3,Medium
2424,17791,60,3,10,0,106.1,0,3,Medium
2425,15463,60,3,7,0,126.14,0,3,Medium
2426,17977,60,3,21,0,288.14,0,3,Medium
2427,12617,60,3,42,0,355.5300000000002,0,3,Medium
2428,14863,60,3,11,0,266.76,0,3,Medium
2429,16903,60,3,60,0,373.24,0,3,Medium
2430,12508,27,3,69,0,398.27000000000004,0,3,Medium
2431,17502,10,3,28,0,689.0999999999999,0,3,Medium
2432,12538,60,3,21,0,363.95,0,3,Medium
2433,17901,59,3,19,0,110.38000000000001,0,3,Medium
2434,14789,29,3,6,0,197.64000000000001,0,3,Medium
2435,18209,29,3,8,0,139.10000000000002,0,3,Medium
2436,12985,29,3,78,0,1215.6200000000001,0,3,Medium
2437,15557,29,3,20,0,473.65,0,3,Medium
2438,16433,29,3,17,0,184.26000000000002,0,3,Medium
2439,15692,29,3,12,0,191.04000000000002,0,3,Medium
2440,17052,29,3,92,0,413.75000000000006,0,3,Medium
2441,16368,29,3,76,0,497.42999999999984,0,3,Medium
2442,18014,29,3,32,0,166.42000000000002,0,3,Medium
2443,13732,29,3,33,0,491.86,0,3,Medium
2444,13091,22,3,24,0,319.82,0,3,Medium
2445,14661,27,3,4,0,107.95,0,3,Medium
2446,13170,27,3,32,0,116.01000000000002,0,3,Medium
2447,15654,10,3,21,0,922.5300000000002,0,3,Medium
2448,13146,27,3,17,0,228.91,0,3,Medium
2449,14788,27,3,30,0,679.4399999999998,0,3,Medium
2450,13603,27,3,27,0,164.34,0,3,Medium
2451,14382,27,3,131,0,626.07,0,3,Medium
2452,16720,27,3,27,0,155.23999999999998,0,3,Medium
2453,14904,26,3,69,0,1025.4399999999998,0,3,Medium
2454,14494,26,3,7,0,139.56,0,3,Medium
2455,14902,22,3,24,0,314.11000000000007,0,3,Medium
2456,16936,26,3,57,0,262.68,0,3,Medium
2457,12938,26,3,9,0,114.14,0,3,Medium
2458,15168,26,3,5,0,106.56,0,3,Medium
2459,17538,26,3,9,0,98.42000000000002,0,3,Medium
2460,18082,26,3,73,0,703.3699999999997,0,3,Medium
2461,18117,26,3,74,0,320.71999999999997,0,3,Medium
2462,15458,26,3,7,0,161.64,0,3,Medium
2463,17566,26,3,152,0,901.2100000000007,0,3,Medium
2464,16207,26,3,19,0,394.38,0,3,Medium
2465,12762,26,3,69,0,1898.5200000000004,0,3,Medium
2466,17793,26,3,58,0,323.03999999999996,0,3,Medium
2467,14953,26,3,55,0,289.82,0,3,Medium
2468,16504,26,3,86,0,484.37999999999977,0,3,Medium
2469,12374,26,3,33,0,742.93,0,3,Medium
2470,15009,13,3,182,0,1261.7799999999997,0,3,Medium
2471,16423,25,3,18,0,346.12,0,3,Medium
2472,15419,25,3,8,0,135.86,0,3,Medium
2473,17510,25,3,20,0,308.48,0,3,Medium
2474,15758,25,3,9,0,205.25,0,3,Medium
2475,15524,25,3,1,0,440.0,0,3,Medium
2476,14725,25,3,52,0,718.08,0,3,Medium
2477,14666,25,3,14,0,195.24999999999997,0,3,Medium
2478,14714,25,3,10,0,160.19,0,3,Medium
2479,17153,25,3,14,0,213.77999999999997,0,3,Medium
2480,12950,25,3,23,0,1843.0,0,3,Medium
2481,15720,25,3,128,0,598.7300000000001,0,3,Medium
2482,18181,25,3,44,0,382.79999999999995,0,3,Medium
2483,15556,25,3,31,0,279.77,0,3,Medium
2484,17357,25,3,45,0,388.1399999999999,0,3,Medium
2485,12890,24,3,82,0,380.46999999999997,0,3,Medium
2486,13449,24,3,19,0,291.88,0,3,Medium
2487,15269,24,3,2,0,408.8,0,3,Medium
2488,14385,10,3,14,0,202.11,0,3,Medium
2489,15900,24,3,51,0,351.1099999999999,0,3,Medium
2490,17680,24,3,11,0,184.39999999999998,0,3,Medium
2491,13926,24,3,11,0,223.85000000000002,0,3,Medium
2492,16204,24,3,57,0,405.71000000000004,0,3,Medium
2493,17896,24,3,2,0,256.32,0,3,Medium
2494,17835,10,3,61,0,350.63999999999993,0,3,Medium
2495,15432,24,3,10,0,171.19,0,3,Medium
2496,18006,24,3,22,0,444.68,0,3,Medium
2497,15657,23,3,1,0,30.0,0,3,Medium
2498,17237,12,3,19,0,314.69,0,3,Medium
2499,13160,23,3,4,0,91.8,0,3,Medium
2500,12847,23,3,91,0,871.5399999999998,0,3,Medium
2501,17397,23,3,92,0,696.4099999999999,0,3,Medium
2502,17985,23,3,23,0,634.9499999999999,0,3,Medium
2503,14362,23,3,41,0,161.20000000000002,0,3,Medium
2504,13828,23,3,15,0,209.49000000000004,0,3,Medium
2505,15435,23,3,29,0,149.29000000000005,0,3,Medium
2506,12445,22,3,4,0,133.4,0,3,Medium
2507,12603,22,3,3,0,739.1999999999999,0,3,Medium
2508,14641,22,3,7,0,110.46,0,3,Medium
2509,12618,22,3,11,0,177.31,0,3,Medium
2510,15621,11,3,18,0,1158.7700000000002,0,3,Medium
2511,12391,22,3,100,0,460.88999999999993,0,3,Medium
2512,18034,22,3,112,0,422.8800000000001,0,3,Medium
2513,17286,22,3,45,0,153.92000000000004,0,3,Medium
2514,17904,22,3,39,0,178.91999999999993,0,3,Medium
2515,17301,22,3,66,0,197.6300000000001,0,3,Medium
2516,15368,22,3,4,0,446.94000000000005,0,3,Medium
2517,14793,22,3,15,0,214.14000000000001,0,3,Medium
2518,17650,22,3,8,0,166.07999999999998,0,3,Medium
2519,12702,20,3,12,0,219.0,0,3,Medium
2520,14881,20,3,17,0,255.4,0,3,Medium
2521,16784,20,3,3,0,107.6,0,3,Medium
2522,14052,20,3,56,0,225.35999999999993,0,3,Medium
2523,18110,20,3,49,0,206.05,0,3,Medium
2524,17561,20,3,46,0,167.61999999999998,0,3,Medium
2525,15988,20,3,27,0,158.03000000000003,0,3,Medium
2526,17523,12,3,33,0,652.7400000000001,0,3,Medium
2527,14950,20,3,20,0,361.25,0,3,Medium
2528,16666,20,3,32,0,118.98,0,3,Medium
2529,14860,20,3,12,0,168.62000000000003,0,3,Medium
2530,17636,20,3,24,0,265.93000000000006,0,3,Medium
2531,13832,18,3,4,0,40.949999999999996,0,3,Medium
2532,13142,20,3,23,0,307.0899999999999,0,3,Medium
2533,16366,19,3,18,0,327.3,0,3,Medium
2534,14300,19,3,3,0,43.2,0,3,Medium
2535,12349,19,3,73,0,1757.55,0,3,Medium
2536,12658,19,3,36,0,686.0500000000001,0,3,Medium
2537,12795,19,3,14,0,430.4800000000001,0,3,Medium
2538,15567,19,3,7,0,186.01000000000002,0,3,Medium
2539,15645,19,3,52,0,612.0099999999998,0,3,Medium
2540,16406,19,3,63,0,163.07,0,3,Medium
2541,15857,19,3,14,0,297.0,0,3,Medium
2542,12984,19,3,4,0,97.5,0,3,Medium
2543,17253,19,3,18,0,178.26,0,3,Medium
2544,13739,19,3,3,0,216.9,0,3,Medium
2545,15274,19,3,47,0,716.5700000000003,0,3,Medium
2546,17010,17,3,12,0,185.46,0,3,Medium
2547,15115,19,3,21,0,340.11000000000007,0,3,Medium
2548,17100,19,3,65,0,971.74,0,3,Medium
2549,15699,18,3,18,0,309.6499999999999,0,3,Medium
2550,13403,18,3,3,0,75.0,0,3,Medium
2551,16956,10,3,18,0,292.34000000000003,0,3,Medium
2552,17600,18,3,13,0,161.67000000000002,0,3,Medium
2553,15877,18,3,131,0,440.78,0,3,Medium
2554,14424,18,3,1,0,322.08,0,3,Medium
2555,13322,18,3,25,0,199.48,0,3,Medium
2556,17297,18,3,51,0,131.78000000000006,0,3,Medium
2557,13986,18,3,13,0,320.46000000000004,0,3,Medium
2558,12920,18,3,28,0,164.23000000000002,0,3,Medium
2559,18249,18,3,8,0,95.34,0,3,Medium
2560,15634,18,3,15,0,243.55,0,3,Medium
2561,16376,18,3,128,0,977.5200000000007,0,3,Medium
2562,16811,18,3,28,0,547.0699999999999,0,3,Medium
2563,12452,17,3,23,0,428.57000000000005,0,3,Medium
2564,14581,17,3,17,0,138.6,0,3,Medium
2565,14675,17,3,102,0,604.7499999999999,0,3,Medium
2566,17290,17,3,102,0,525.2399999999998,0,3,Medium
2567,16343,16,3,47,0,370.47999999999996,0,3,Medium
2568,13638,16,3,8,0,122.64000000000001,0,3,Medium
2569,16482,16,3,18,0,220.61999999999998,0,3,Medium
2570,12784,10,3,59,0,574.42,0,3,Medium
2571,17458,16,3,54,0,316.49999999999994,0,3,Medium
2572,14785,11,3,3,0,77.4,0,3,Medium
2573,17254,16,3,112,0,272.44000000000005,0,3,Medium
2574,17767,16,3,21,0,271.20000000000005,0,3,Medium
2575,15725,16,3,32,0,415.2500000000001,0,3,Medium
2576,17247,16,3,55,0,282.18999999999994,0,3,Medium
2577,18184,16,3,1,0,49.8,0,3,Medium
2578,15428,16,3,6,0,93.78,0,3,Medium
2579,17727,10,3,67,0,1042.55,0,3,Medium
2580,14756,15,3,38,0,738.9599999999998,0,3,Medium
2581,16856,15,3,2,0,35.400000000000006,0,3,Medium
2582,14703,15,3,22,0,318.1699999999999,0,3,Medium
2583,17385,15,3,47,0,261.11000000000007,0,3,Medium
2584,12531,15,3,17,0,125.22,0,3,Medium
2585,15872,15,3,128,0,360.9299999999999,0,3,Medium
2586,14966,15,3,38,0,191.3199999999999,0,3,Medium
2587,17232,15,3,36,0,421.5200000000001,0,3,Medium
2588,17468,11,3,5,0,137.0,0,3,Medium
2589,13332,15,3,21,0,350.9,0,3,Medium
2590,14946,15,3,3,0,100.9,0,3,Medium
2591,13256,15,3,1,0,0.0,0,3,Medium
2592,13596,13,3,166,0,697.04,0,3,Medium
2593,16024,13,3,64,0,251.23999999999992,0,3,Medium
2594,14954,13,3,85,0,336.16999999999985,0,3,Medium
2595,17885,13,3,64,0,190.18999999999997,0,3,Medium
2596,14093,13,3,105,0,442.8499999999999,0,3,Medium
2597,14893,10,3,73,0,1237.8500000000004,0,3,Medium
2598,15721,12,3,91,0,507.0799999999998,0,3,Medium
2599,17852,12,3,24,0,114.34,0,3,Medium
2600,13844,12,3,20,0,361.62,0,3,Medium
